	RevName	cal_spm_max	cal_spm_min	dlp_rho_max	dlp_rho_min	dlp_spm_max	dlp_spm_min	dlp_timing_offset	geo_spm_max	geo_spm_min	kernels	rsr_16khz_list	tau_resolution	tau_rho_max	tau_rho_min	tau_spm_max	tau_spm_min
246	Rev064CE_RSS_2008_102_X43_E	37000	27050	145212.5	71931.75	31659.9659	30268.3978	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43rv.1n2']	01KM	144998.75	72001.25	31656.8228	30271.6156
247	Rev064CE_RSS_2008_102_X43_E	37000	27050	145212.5	71931.75	31659.9659	30268.3978	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43rv.1n2']	10KM	144987.5	72012.5	31656.6574	30272.133
248	Rev064CI_RSS_2008_102_K25_I	37000	27050	145131.75	71994.75	29751.3409	28363.8809	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnnk25rd.1b2']	01KM	144998.75	72001.25	29751.0416	28365.8368
249	Rev064CI_RSS_2008_102_K25_I	37000	27050	145131.75	71994.75	29751.3409	28363.8809	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnnk25rd.1b2']	10KM	144987.5	72012.5	29750.5244	28366.0023
250	Rev064CI_RSS_2008_102_S43_I	37000	27050	146885.5	71876	29756.8786	28338.0233	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnns43rv.1n2']	01KM	144998.75	72001.25	29751.0522	28365.7229
251	Rev064CI_RSS_2008_102_S43_I	37000	27050	146885.5	71876	29756.8786	28338.0233	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnns43rv.1n2']	10KM	144987.5	72012.5	29750.5348	28365.8883
252	Rev064CI_RSS_2008_102_X25_I	37000	27050	145511.5	71969	29752.5296	28358.2992	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx25rd.1a2']	01KM	144998.75	72001.25	29751.0416	28365.8368
253	Rev064CI_RSS_2008_102_X25_I	37000	27050	145511.5	71969	29752.5296	28358.2992	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx25rd.1a2']	10KM	144987.5	72012.5	29750.5244	28366.0023
254	Rev064CI_RSS_2008_102_X43_I	37000	27050	145511.25	71969	29752.5408	28358.1887	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43rv.1n2']	01KM	144998.75	72001.25	29751.0522	28365.7229
255	Rev064CI_RSS_2008_102_X43_I	37000	27050	145511.25	71969	29752.5408	28358.1887	0.0026	39600	27000	"['080605R_SCPSE_08078_08126.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43rv.1n2']	10KM	144987.5	72012.5	29750.5348	28365.8883
256	Rev067CE_RSS_2008_130_K25_E	90000	84000	145051.5	71983.75	89449.8771	88062.9179	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnnk25rd.1b2']	01KM	144998.75	72001.25	89449.0942	88063.6814
257	Rev067CE_RSS_2008_130_K25_E	90000	84000	145051.5	71983.75	89449.8771	88062.9179	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnnk25rd.1b2']	10KM	144987.5	72012.5	89448.9272	88064.1711
258	Rev067CE_RSS_2008_130_S14_E	90000	84000	145768.5	71724	89460.5111	88051.3544	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnns14rd.3b2']	01KM	144998.75	72001.25	89449.0943	88063.6815
259	Rev067CE_RSS_2008_130_S14_E	90000	84000	145768.5	71724	89460.5111	88051.3544	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnns14rd.3b2']	10KM	144987.5	72012.5	89448.9273	88064.1713
260	Rev067CE_RSS_2008_130_X14_E	90000	84000	145206.75	71927.5	89452.181	88060.4513	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx14rd.3a2']	01KM	144998.75	72001.25	89449.0943	88063.6815
261	Rev067CE_RSS_2008_130_X14_E	90000	84000	145206.75	71927.5	89452.181	88060.4513	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx14rd.3a2']	10KM	144987.5	72012.5	89448.9273	88064.1713
262	Rev067CE_RSS_2008_130_X25_E	90000	84000	145206.75	71927.5	89452.1809	88060.4511	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx25rd.1a2']	01KM	144998.75	72001.25	89449.0942	88063.6814
263	Rev067CE_RSS_2008_130_X25_E	90000	84000	145206.75	71927.5	89452.1809	88060.4511	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx25rd.1a2']	10KM	144987.5	72012.5	89448.9272	88064.1711
264	Rev067CI_RSS_2008_130_K25_I	90000	84000	145128.75	71993.75	87501.8388	86113.9147	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnnk25rd.1b2']	01KM	144998.75	72001.25	87501.5118	86115.8445
265	Rev067CI_RSS_2008_130_K25_I	90000	84000	145128.75	71993.75	87501.8388	86113.9147	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnnk25rd.1b2']	10KM	144987.5	72012.5	87501.022	86116.0115
266	Rev067CI_RSS_2008_130_S14_I	90000	84000	146843.75	71863.5	87507.5739	86088.5022	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnns14rd.3b2']	01KM	144998.75	72001.25	87501.5119	86115.8446
267	Rev067CI_RSS_2008_130_S14_I	90000	84000	146843.75	71863.5	87507.5739	86088.5022	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0228/sroc7_130/rsr/s40sroi2008130_2218nnns14rd.3b2']	10KM	144987.5	72012.5	87501.0221	86116.0117
268	Rev067CI_RSS_2008_130_X14_I	90000	84000	145500	71965.5	87503.0736	86108.4067	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx14rd.3a2']	01KM	144998.75	72001.25	87501.5119	86115.8446
269	Rev067CI_RSS_2008_130_X14_I	90000	84000	145500	71965.5	87503.0736	86108.4067	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx14rd.3a2']	10KM	144987.5	72012.5	87501.0221	86116.0117
270	Rev067CI_RSS_2008_130_X25_I	90000	84000	145500	71965.5	87503.0736	86108.4065	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx25rd.1a2']	01KM	144998.75	72001.25	87501.5118	86115.8445
271	Rev067CI_RSS_2008_130_X25_I	90000	84000	145500	71965.5	87503.0736	86108.4065	0.0042	91800	80280	"['080618R_SCPSE_08126_08141.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0229/sroc7_130/rsr/s40sroi2008130_2218nnnx25rd.1a2']	10KM	144987.5	72012.5	87501.022	86116.0115
272	Rev079CE_RSS_2008_217_K55_E	48600	44200	145073.25	76441.5	47087.973	46155.5792	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnk55rd.2b2']	01KM	144999.75	76501.25	47087.3134	46172.4414
273	Rev079CE_RSS_2008_217_K55_E	48600	44200	145073.25	76441.5	47087.973	46155.5792	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnk55rd.2b2']	10KM	144990	76512.5	47087.2259	46174.4277
274	Rev079CE_RSS_2008_217_S63_E	48600	42610	146071.25	76463.5	47096.9155	46164.0458	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnns63rd.1b2']	01KM	144999.75	76522.25	47087.3134	46176.0347
275	Rev079CE_RSS_2008_217_S63_E	48600	42610	146071.25	76463.5	47096.9155	46164.0458	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnns63rd.1b2']	10KM	144987.5	76532.5	47087.2035	46177.6295
276	Rev079CE_RSS_2008_217_X55_E	48600	44200	145289.25	76445	47089.9104	46157.4637	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx55rd.2a2']	01KM	144999.75	76500.25	47087.3134	46172.2569
277	Rev079CE_RSS_2008_217_X55_E	48600	44200	145289.25	76445	47089.9104	46157.4637	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx55rd.2a2']	10KM	144990	76512.5	47087.2259	46174.4277
278	Rev079CE_RSS_2008_217_X63_E	48600	42610	145289.25	76447.5	47089.9104	46158.6014	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx63rd.1a2']	01KM	144999.75	76500.25	47087.3134	46172.2569
279	Rev079CE_RSS_2008_217_X63_E	48600	42610	145289.25	76447.5	47089.9104	46158.6014	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx63rd.1a2']	10KM	144990	76512.5	47087.226	46174.4278
280	Rev079CI_RSS_2008_217_K55_I	48600	44200	145237	76444.5	46139.3412	45206.8013	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnk55rd.2b2']	01KM	144999.75	76501.5	46124.0726	45208.9311
281	Rev079CI_RSS_2008_217_K55_I	48600	44200	145237	76444.5	46139.3412	45206.8013	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnk55rd.2b2']	10KM	144987.5	76512.5	46122.1322	45209.0411
282	Rev079CI_RSS_2008_217_S63_I	48600	42610	148351.75	76459.5	46133.6839	45178.9595	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnns63rd.1b2']	01KM	144999.75	76501.25	46124.1185	45208.9311
283	Rev079CI_RSS_2008_217_S63_I	48600	42610	148351.75	76459.5	46133.6839	45178.9595	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnns63rd.1b2']	10KM	144990	76512.5	46122.1321	45209.0187
284	Rev079CI_RSS_2008_217_X55_I	48600	44200	145911.25	76447.5	46137.9588	45200.7558	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx55rd.2a2']	01KM	144999.75	76500.25	46124.303	45208.9311
285	Rev079CI_RSS_2008_217_X55_I	48600	44200	145911.25	76447.5	46137.9588	45200.7558	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx55rd.2a2']	10KM	144990	76512.5	46122.1322	45209.0187
286	Rev079CI_RSS_2008_217_X63_I	48600	42610	145911.25	76448.5	46137.5373	45200.7558	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx63rd.1a2']	01KM	144999.75	76500.25	46124.303	45208.9311
287	Rev079CI_RSS_2008_217_X63_I	48600	42610	145911.25	76448.5	46137.5373	45200.7558	0.0047	49800	40800	"['080916R_SCPSE_08206_08220.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0248/sroc8_217/rsr/s42sroi2008217_1120nnnx63rd.1a2']	10KM	144990	76512.5	46122.1321	45209.0187
288	Rev081CE_RSS_2008_232_S43_E	27280	21300	146303.75	81744.5	25260.2997	24465.3694	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnns43rv.1n2']	01KM	144999.75	81804.5	25249.7965	24476.573
289	Rev081CE_RSS_2008_232_S43_E	27280	21300	146303.75	81744.5	25260.2997	24465.3694	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnns43rv.1n2']	10KM	144990	81815	25249.7178	24478.0521
290	Rev081CE_RSS_2008_232_X43_E	27280	21300	145352.75	81728	25252.644	24460.004	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnnx43rv.1n2']	01KM	144999.75	81750.25	25249.7965	24466.8028
291	Rev081CE_RSS_2008_232_X43_E	27280	21300	145352.75	81728	25252.644	24460.004	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnnx43rv.1n2']	10KM	144987.5	81762.5	25249.6976	24469.4792
292	Rev081CI_RSS_2008_232_S43_I	27280	21300	149016	81747.75	24436.8533	23620.749	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnns43rv.1n2']	01KM	144999.75	81789.25	24428.7956	23652.9868
293	Rev081CI_RSS_2008_232_S43_I	27280	21300	149016	81747.75	24436.8533	23620.749	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnns43rv.1n2']	10KM	144990	81800	24427.1382	23653.0655
294	Rev081CI_RSS_2008_232_X43_I	27280	21300	146092.5	81736.75	24439.8887	23644.1763	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnnx43rv.1n2']	01KM	144999.75	81750.25	24436.2473	23652.9868
295	Rev081CI_RSS_2008_232_X43_I	27280	21300	146092.5	81736.75	24439.8887	23644.1763	0.0054	28200	19020	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0249/sroc8_232/rsr/s43sroi2008232_0517nnnx43rv.1n2']	10KM	144990	81762.5	24433.5708	23653.0655
296	Rev082CE_RSS_2008_239_K55_E	58860	52920	145103.5	85479	56913.9617	56192.5181	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnnk55rd.2b2']	01KM	144999.75	85501.5	56913.1621	56198.8833
297	Rev082CE_RSS_2008_239_K55_E	58860	52920	145103.5	85479	56913.9617	56192.5181	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnnk55rd.2b2']	10KM	144987.5	85512.5	56913.0676	56201.157
298	Rev082CE_RSS_2008_239_S63_E	58860	52920	146493.75	85500	56924.6477	56198.5458	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnns63rd.1b2']	01KM	144999.75	85563	56913.1621	56209.0794
299	Rev082CE_RSS_2008_239_S63_E	58860	52920	146493.75	85500	56924.6477	56198.5458	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnns63rd.1b2']	10KM	144987.5	85575	56913.0676	56210.6181
300	Rev082CE_RSS_2008_239_X55_E	58860	52920	145404.5	85482.75	56916.2798	56193.8678	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx55rd.2a2']	01KM	144999.75	85500.25	56913.1621	56198.6026
301	Rev082CE_RSS_2008_239_X55_E	58860	52920	145404.5	85482.75	56916.2798	56193.8678	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx55rd.2a2']	10KM	144990	85512.5	56913.0869	56201.157
302	Rev082CE_RSS_2008_239_X63_E	58860	52920	145404.5	85482.75	56916.2798	56193.8678	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx63rd.1a2']	01KM	144999.75	85500.25	56913.1621	56198.6026
303	Rev082CE_RSS_2008_239_X63_E	58860	52920	145404.5	85482.75	56916.2798	56193.8678	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx63rd.1a2']	10KM	144990	85512.5	56913.0869	56201.157
304	Rev082CI_RSS_2008_239_K55_I	58860	52920	145314	85477.75	56175.9661	55452.159	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnnk55rd.2b2']	01KM	144999.75	85501.5	56169.1004	55454.5816
305	Rev082CI_RSS_2008_239_K55_I	58860	52920	145314	85477.75	56175.9661	55452.159	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnnk55rd.2b2']	10KM	144987.5	85512.5	56166.8267	55454.6761
306	Rev082CI_RSS_2008_239_S63_I	58860	52920	149424	85491.75	56171.4556	55420.7181	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnns63rd.1b2']	01KM	144999.75	85533.5	56163.1635	55454.5816
307	Rev082CI_RSS_2008_239_S63_I	58860	52920	149424	85491.75	56171.4556	55420.7181	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0250/sroc8_239/rsr/s43sroi2008239_1410nnns63rd.1b2']	10KM	144987.5	85545	56161.4075	55454.6761
308	Rev082CI_RSS_2008_239_X55_I	58860	52920	146203.75	85480.75	56174.8112	55445.3145	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx55rd.2a2']	01KM	144999.75	85500.25	56169.3812	55454.5816
